"country","code","year","Pct_poverty","gdp"
"Turkiye","TUR",2004,0.020136497809,7112.4922714683
"Turkiye","TUR",2005,0.023406664505,7648.3047275448
"Turkiye","TUR",2006,0.01770227048,8074.33542831918
"Turkiye","TUR",2007,0.013053388576,8377.14937897925
"Turkiye","TUR",2008,0.005649478248,8344.55278001373
"Turkiye","TUR",2009,0.007203899924,7842.57602878755
"Turkiye","TUR",2010,0.007737691509,8390.82238003937
"Turkiye","TUR",2011,0.001295274132,9207.5134948613
"Turkiye","TUR",2012,0.00093060849,9506.96657498285
"Turkiye","TUR",2013,0.002981053422,10138.7969635883
"Turkiye","TUR",2014,0.002046825789,10430.4124967954
"Turkiye","TUR",2015,0.002123728563,10851.9201069804
"Turkiye","TUR",2016,0.002027169839,11022.4947031155
"Turkiye","TUR",2017,0.001386472517,11694.888567555
"Turkiye","TUR",2018,0.00040396954,11938.7454433443
"Turkiye","TUR",2019,0.003606097893,11935.3878678248
"Tuvalu","TUV",2010,0.036253518625,2896.76270815015
"Taiwan, China","TWN",1981,0,8705.05
"Taiwan, China","TWN",1986,0,11931.17
"Taiwan, China","TWN",1991,0,17108.97
"Taiwan, China","TWN",1995,0.004988106736,21863.83
"Taiwan, China","TWN",1997,0,24182.69
"Taiwan, China","TWN",2000,0,27909.03
"Taiwan, China","TWN",2005,0,33358.05
"Taiwan, China","TWN",2007,0,37391.42
"Taiwan, China","TWN",2010,0.002410054103,40521.89
"Taiwan, China","TWN",2013,0,43612.48
"Taiwan, China","TWN",2016,0,47008.92
"Tanzania","TZA",1991,0.69288864147,536.35302734375
"Tanzania","TZA",2000,0.840353302182,551.656616210938
"Tanzania","TZA",2007,0.56240711267,726.051574707031
"Tanzania","TZA",2011,0.44655463141,831.390319824219
"Tanzania","TZA",2018,0.449493228434,1011.74475097656
"Uganda","UGA",1989,0.594033199704,363.940656871081
"Uganda","UGA",1992,0.658587358431,386.036064143232
"Uganda","UGA",1996,0.649344276819,472.912315300247
"Uganda","UGA",1999,0.686717315854,508.868335783399
"Uganda","UGA",2002,0.66704006015,555.904023466234
"Uganda","UGA",2005,0.580315322865,627.753041671104
"Uganda","UGA",2009,0.46715183461,760.02738738332
"Uganda","UGA",2012,0.375440442557,827.801090622703
"Uganda","UGA",2016,0.427308937295,873.991064879636
"Uganda","UGA",2019,0.422077286299,920.071636022725
"Ukraine","UKR",1992,0.039067446278,2547.2880859375
"Ukraine","UKR",1993,0.019460162104,2184.36694335938
"Ukraine","UKR",1995,0.071008666992,1497.81005859375
"Ukraine","UKR",1996,0.072080128778,1360.0419921875
"Ukraine","UKR",1999,0.1172640625,1327.5673828125
"Ukraine","UKR",2002,0.02662997034,1660.47790527344
"Ukraine","UKR",2003,0.011385159571,1833.31408691406
"Ukraine","UKR",2004,0.009296715565,2065.16650390625
"Ukraine","UKR",2005,0.003968114998,2144.248046875
"Ukraine","UKR",2006,0.001604521381,2322.24487304688
"Ukraine","UKR",2007,0.001020307799,2528.08129882813
"Ukraine","UKR",2008,0.000268210883,2598.83325195313
"Ukraine","UKR",2009,0.000693182673,2215.27221679688
"Ukraine","UKR",2010,0.000125367973,2315.10009765625
"Ukraine","UKR",2011,0.000113485823,2449.9580078125
"Ukraine","UKR",2012,0.001138470421,2459.75708007813
"Ukraine","UKR",2013,4.4146459e-05,2466.484375
"Ukraine","UKR",2014,0.000122762746,2346.2373046875
"Ukraine","UKR",2015,0.001232167648,2124.66259765625
"Ukraine","UKR",2016,0.000983474969,2185.3173828125
"Ukraine","UKR",2017,0.000322239508,2246.73876953125
"Ukraine","UKR",2018,9.9352239e-05,2336.9765625
"Ukraine","UKR",2019,0,2425.63500976563
"Ukraine","UKR",2020,0.000288256089,2350.40014648438
"Uruguay","URY",1981,0,8866.94559720751
"Uruguay","URY",1989,0.006781314767,8313.13243919143
"Uruguay","URY",1992,0.005608615407,9152.65200307806
"Uruguay","URY",1995,0.005344624141,9765.15299795192
"Uruguay","URY",1996,0.00590426171,10251.2708735102
"Uruguay","URY",1997,0.005678493995,11064.2989912021
"Uruguay","URY",1998,0.006430772162,11501.8512850966
"Uruguay","URY",2000,0.006551213448,11008.6382918218
"Uruguay","URY",2001,0.00497428991,10557.5046651594
"Uruguay","URY",2002,0.006346368342,9724.98804770461
"Uruguay","URY",2003,0.00811206848,9792.1634533124
"Uruguay","URY",2004,0.010326413064,10271.0119102381
"Uruguay","URY",2005,0.008616672713,11024.3881738359
"Uruguay","URY",2006,0.005640882636,11460.2826470887
"Uruguay","URY",2007,0.003809727801,12186.5958948955
"Uruguay","URY",2008,0.002275779772,13031.8585944815
"Uruguay","URY",2009,0.002822002421,13552.2447288979
"Uruguay","URY",2010,0.001691162385,14572.7634060735
"Uruguay","URY",2011,0.001394185646,15284.0634667852
"Uruguay","URY",2012,0.001693852961,15780.2646320776
"Uruguay","URY",2013,0.00174248012,16463.0157142537
"Uruguay","URY",2014,0.001534617785,16943.6912665731
"Uruguay","URY",2015,0.001497659456,16950.7533762432
"Uruguay","URY",2016,0.000922716657,17181.9069716406
"Uruguay","URY",2017,0.000663459041,17437.8551335
"Uruguay","URY",2018,0.000558499547,17440.3821517128
"Uruguay","URY",2019,0.001020720048,17563.2081528684
"Uruguay","URY",2020,0.002067952682,16459.9781837613
"Uruguay","URY",2021,0.001121549992,17342.7912728166
"United States","USA",1963,0.012488154141,20701.2699473561
"United States","USA",1964,0.012425098741,21599.8187054259
"United States","USA",1965,0.009995963233,22696.678582964
"United States","USA",1966,0.009982232466,23894.408153854
"United States","USA",1967,0.009984770156,24226.5287873383
"United States","USA",1968,0.007472127437,25137.1602435017
"United States","USA",1969,0.004991601045,25664.3794275179
"United States","USA",1970,0.009929570406,25295.2100247742
"United States","USA",1971,0.007471569903,25800.0012953805
"United States","USA",1972,0.007486614632,26867.6303169189
"United States","USA",1973,0.00749564328,28114.8675610758
"United States","USA",1974,0.007471598105,27708.5699542679
"United States","USA",1975,0.004971543734,27380.3393850157
"United States","USA",1976,0.004986818213,28582.7368220699
"United States","USA",1977,0.00499498971,29605.1832509229
"United States","USA",1978,0.004999420175,30914.6159489633
"United States","USA",1979,0.004998207458,31543.384323832
"United States","USA",1980,0.004995189119,31161.9307250523
"United States","USA",1981,0.004992745314,31640.6777866874
"United States","USA",1982,0.007477311402,30775.4413892534
"United States","USA",1983,0.004997946001,31893.1990487271
"United States","USA",1984,0.004955393997,33906.3512435069
"United States","USA",1985,0.00497092015,35008.5302281401
"United States","USA",1986,0.004961908706,35887.5545010474
"United States","USA",1987,0.00499271471,36798.6044063082
"United States","USA",1988,0.004992038965,37989.1923811549
"United States","USA",1989,0.00499201257,39014.204109084
"United States","USA",1990,0.00497143244,39303.4890094262
"United States","USA",1991,0.004993872104,38739.7983208225
"United States","USA",1992,0.004978993377,39552.0218779482
"United States","USA",1993,0.004996585547,40108.0080371193
"United States","USA",1994,0.004997927894,41215.3429307632
"United States","USA",1995,0.004999813703,41820.6801876235
"United States","USA",1996,0.007485454101,42896.4164829209
"United States","USA",1997,0.007490616451,44267.9058817489
"United States","USA",1998,0.007488340605,45715.6926453849
"United States","USA",1999,0.007480562125,47360.5364177179
"United States","USA",2000,0.007495953663,48746.0409600767
"United States","USA",2001,0.00749306928,48726.5816727299
"United States","USA",2002,0.007489158614,49095.3317986996
"United States","USA",2003,0.009974197329,50036.2342349321
"United States","USA",2004,0.009998820511,51485.2074124697
"United States","USA",2005,0.009997318108,52789.7314187756
"United States","USA",2006,0.009989091468,53738.0917251561
"United States","USA",2007,0.009998904436,54299.6172405205
"United States","USA",2008,0.009997492412,53854.1606116578
"United States","USA",2009,0.009993860188,51996.1834952422
"United States","USA",2010,0.009997267974,52963.4641697124
"United States","USA",2011,0.009989761698,53394.8618380061
"United States","USA",2012,0.009984796841,54213.4595516389
"United States","USA",2013,0.009954639154,54830.7840664164
"United States","USA",2014,0.01248946822,55675.3868536862
"United States","USA",2015,0.012491881047,56762.7294515989
"United States","USA",2016,0.009993910607,57292.5387829091
"United States","USA",2017,0.012499228773,58207.578310388
"United States","USA",2018,0.009997918753,59607.3936602496
"United States","USA",2019,0.009991705216,60698.0112990179
"United States","USA",2020,0.002499740859,58451.6067152443
"United States","USA",2021,0.002487189622,61829.8456266599
"Uzbekistan","UZB",1998,0.588082371622,1208.29263901777
"Uzbekistan","UZB",2000,0.813429829311,1276.76030789471
"Uzbekistan","UZB",2002,0.804696944918,1348.76378796692
"Uzbekistan","UZB",2003,0.815035268847,1389.58720032157
"Venezuela, RB","VEN",1981,0.066803729301,19414.09
"Venezuela, RB","VEN",1987,0.07030515904,18258.95
"Venezuela, RB","VEN",1989,0.053182490596,15942.17
"Venezuela, RB","VEN",1992,0.045260431895,18236.23
"Venezuela, RB","VEN",1995,0.099280849721,17364.63
"Venezuela, RB","VEN",1998,0.104318703787,17386.05
"Venezuela, RB","VEN",1999,0.118331234441,16027.48
"Venezuela, RB","VEN",2001,0.102914914699,16344.03
"Venezuela, RB","VEN",2002,0.163813530095,14654.86
"Venezuela, RB","VEN",2003,0.196525344212,13302.04
"Venezuela, RB","VEN",2004,0.166090116866,15486.2
"Venezuela, RB","VEN",2005,0.143557098912,16817.91
"Venezuela, RB","VEN",2006,0.071300366243,18193.89
"Vietnam","VNM",1992,0.450690045723,743.268389814626
"Vietnam","VNM",1997,0.243894815971,1039.13502653761
"Vietnam","VNM",2002,0.299392540834,1309.43027248009
"Vietnam","VNM",2004,0.201420117624,1474.74077137354
"Vietnam","VNM",2006,0.149016684519,1663.55951305493
"Vietnam","VNM",2008,0.11139826873,1846.8667835108
"Vietnam","VNM",2010,0.028704822089,2028.60553368665
"Vietnam","VNM",2012,0.016601623259,2229.32009199513
"Vietnam","VNM",2014,0.019120458101,2451.15923163041
"Vietnam","VNM",2016,0.012634452458,2741.05293745428
"Vietnam","VNM",2018,0.012314411596,3090.77224054251
"Vietnam","VNM",2020,0.00654621488,3352.06015678922
"Vanuatu","VUT",2010,0.146504199565,2748.34187388675
"Vanuatu","VUT",2019,0.099633329417,2838.98827818261
"Samoa","WSM",2002,0.021781778436,3330.66167273752
"Samoa","WSM",2008,0.010525259675,3867.03032280682
"Samoa","WSM",2013,0.011504770214,3938.28803355572
"Kosovo","XKX",2003,0.023978595191,2441.21407749918
"Kosovo","XKX",2005,0.042092919201,2389.41502855445
"Kosovo","XKX",2006,0.040759418666,2440.60873412671
"Kosovo","XKX",2009,0.034097537233,2731.3940034647
"Kosovo","XKX",2010,0.028943646366,2843.39130635725
"Kosovo","XKX",2011,0.018802684772,2997.23124770627
"Kosovo","XKX",2012,0.008349305936,3021.37921428611
"Kosovo","XKX",2013,0.004452171231,3163.47273368974
"Kosovo","XKX",2014,0.011369093443,3279.0529882044
"Kosovo","XKX",2015,0.007797738749,3520.78042080341
"Kosovo","XKX",2016,0.007646960935,3739.19634912583
"Kosovo","XKX",2017,0.004402413114,3890.21160574522
"Yemen, Rep.","YEM",1998,0.080986425602,2138.80334142912
"Yemen, Rep.","YEM",2005,0.105429011189,2391.83220625887
"Yemen, Rep.","YEM",2014,0.198027566863,2123.93503990655
"South Africa","ZAF",1993,0.335400448597,4269.70016355266
"South Africa","ZAF",2000,0.36825285527,4735.66553181957
"South Africa","ZAF",2005,0.283313347886,5458.23016635984
"South Africa","ZAF",2008,0.18662973316,6074.94267195276
"South Africa","ZAF",2010,0.180359628306,6018.23075370279
"South Africa","ZAF",2014,0.204925572138,6252.31797718806
"Zambia","ZMB",1991,0.574385972293,867.762415451368
"Zambia","ZMB",1993,0.590560467189,867.713034379999
"Zambia","ZMB",1996,0.467733848986,805.141934418878
"Zambia","ZMB",1998,0.472256101684,790.835580952201
"Zambia","ZMB",2002,0.563888520202,844.092010983109
"Zambia","ZMB",2004,0.610624575521,907.493697320447
"Zambia","ZMB",2006,0.646980276922,981.345474303646
"Zambia","ZMB",2010,0.644019000441,1198.30481681424
"Zambia","ZMB",2015,0.607930948164,1307.90964916032
"Zimbabwe","ZWE",2011,0.215800634727,1239.24179333501
"Zimbabwe","ZWE",2017,0.342060455181,1421.24076910146
"Zimbabwe","ZWE",2019,0.397545332282,1342.98958637234
